DateTime,Temperature
2/3/2024 9:47,30.67
2/3/2024 9:52,30.67
2/3/2024 9:57,30.67
2/3/2024 10:02,30.67
2/3/2024 10:07,30.71
2/3/2024 10:12,30.76
2/3/2024 10:17,30.76
2/3/2024 10:22,30.76
2/3/2024 10:27,30.67
2/3/2024 10:32,30.63
2/3/2024 10:37,30.5
2/3/2024 10:42,30.71
2/3/2024 10:47,30.67
2/3/2024 10:52,30.5
2/3/2024 10:57,30.46
2/3/2024 11:02,30.59
2/3/2024 11:07,30.71
2/3/2024 11:12,30.63
2/3/2024 11:17,30.71
2/3/2024 11:22,30.71
2/3/2024 11:27,30.5
2/3/2024 11:32,30.41
2/3/2024 11:37,30.37
2/3/2024 11:42,30.63
2/3/2024 11:47,30.8
2/3/2024 11:52,30.84
2/3/2024 11:57,30.89
2/3/2024 12:02,30.89
2/3/2024 12:07,30.8
2/3/2024 12:12,30.93
2/3/2024 12:17,30.93
2/3/2024 12:22,30.8
2/3/2024 12:27,30.89
2/3/2024 12:32,30.89
2/3/2024 12:37,30.76
2/3/2024 12:42,30.76
2/3/2024 12:47,30.59
2/3/2024 12:52,30.54
2/3/2024 12:57,30.84
2/3/2024 13:02,30.84
2/3/2024 13:07,32.64
2/3/2024 13:12,32.73
2/3/2024 13:17,32.82
2/3/2024 13:22,33.2
2/3/2024 13:27,31.19
2/3/2024 13:32,31.01
2/3/2024 13:37,31.1
2/3/2024 13:42,31.1
2/3/2024 13:47,31.1
2/3/2024 13:52,31.1
2/3/2024 13:57,31.23
2/3/2024 14:02,31.19
2/3/2024 14:07,31.19
2/3/2024 14:12,30.84
2/3/2024 14:17,30.97
2/3/2024 14:22,30.76
2/3/2024 14:27,30.67
2/3/2024 14:32,30.5
2/3/2024 14:37,30.59
2/3/2024 14:42,30.76
2/3/2024 14:47,30.67
2/3/2024 14:52,30.37
2/3/2024 14:57,30.24
2/3/2024 15:02,30.28
2/3/2024 15:07,30.28
2/3/2024 15:12,30.28
2/3/2024 15:17,30.33
2/3/2024 15:22,30.37
2/3/2024 15:27,30.16
2/3/2024 15:32,30.2
2/3/2024 15:37,30.24
2/3/2024 15:42,30.2
2/3/2024 15:47,30.16
2/3/2024 15:52,30.16
2/3/2024 15:57,30.2
2/3/2024 16:02,30.07
2/3/2024 16:07,30.24
2/3/2024 16:12,30.37
2/3/2024 16:17,30.03
2/3/2024 16:22,30.03
2/3/2024 16:27,29.94
2/3/2024 16:32,29.9
2/3/2024 16:37,29.81
2/3/2024 16:42,29.77
2/3/2024 16:47,29.68
2/3/2024 16:52,29.64
2/3/2024 16:57,29.6
2/3/2024 17:02,29.56
2/3/2024 17:07,29.51
2/3/2024 17:12,29.47
2/3/2024 17:17,29.56
2/3/2024 17:22,29.47
2/3/2024 17:27,29.43
2/3/2024 17:32,29.43
2/3/2024 17:37,29.38
2/3/2024 17:42,29.34
2/3/2024 17:47,29.34
2/3/2024 17:52,29.26
2/3/2024 17:57,29.21
2/3/2024 18:02,29.13
2/3/2024 18:07,29.13
2/3/2024 18:12,29.08
2/3/2024 18:17,29
2/3/2024 18:22,29
2/3/2024 18:27,28.91
2/3/2024 18:32,28.87
2/3/2024 18:37,28.83
2/3/2024 18:42,28.78
2/3/2024 18:47,28.74
2/3/2024 18:52,28.7
2/3/2024 18:57,28.74
2/3/2024 19:02,28.7
2/3/2024 19:07,28.65
2/3/2024 19:12,28.57
2/3/2024 19:17,28.57
2/3/2024 19:22,28.57
2/3/2024 19:27,28.53
2/3/2024 19:32,28.48
2/3/2024 19:37,28.48
2/3/2024 19:42,28.44
2/3/2024 19:47,28.4
2/3/2024 19:52,28.44
2/3/2024 19:57,28.44
2/3/2024 20:02,28.4
2/3/2024 20:07,28.4
2/3/2024 20:12,28.35
2/3/2024 20:17,28.35
2/3/2024 20:22,28.35
2/3/2024 20:27,28.35
2/3/2024 20:32,28.31
2/3/2024 20:37,28.31
2/3/2024 20:42,28.35
2/3/2024 20:47,28.31
2/3/2024 20:52,28.35
2/3/2024 20:57,28.31
2/3/2024 21:02,28.27
2/3/2024 21:07,28.27
2/3/2024 21:12,28.27
2/3/2024 21:17,28.27
2/3/2024 21:22,28.27
2/3/2024 21:27,28.27
2/3/2024 21:32,28.23
2/3/2024 21:37,28.27
2/3/2024 21:42,28.18
2/3/2024 21:47,28.27
2/3/2024 21:52,28.23
2/3/2024 21:57,28.18
2/3/2024 22:02,28.18
2/3/2024 22:07,28.18
2/3/2024 22:12,28.23
2/3/2024 22:17,28.18
2/3/2024 22:22,28.23
2/3/2024 22:27,28.18
2/3/2024 22:32,28.23
2/3/2024 22:37,28.23
2/3/2024 22:42,28.18
2/3/2024 22:47,28.23
2/3/2024 22:52,28.23
2/3/2024 22:57,28.23
2/3/2024 23:02,28.23
2/3/2024 23:07,28.27
2/3/2024 23:12,28.18
2/3/2024 23:17,28.18
2/3/2024 23:22,28.23
2/3/2024 23:27,28.18
2/3/2024 23:32,28.23
2/3/2024 23:37,28.18
2/3/2024 23:42,28.18
2/3/2024 23:47,28.18
2/3/2024 23:52,28.18
2/3/2024 23:57,28.23
2/4/2024 0:02,28.23
2/4/2024 0:07,28.23
2/4/2024 0:12,28.23
2/4/2024 0:17,28.18
2/4/2024 0:22,28.18
2/4/2024 0:27,28.23
2/4/2024 0:32,28.23
2/4/2024 0:37,28.23
2/4/2024 0:42,28.23
2/4/2024 0:47,28.23
2/4/2024 0:52,28.23
2/4/2024 0:57,28.23
2/4/2024 1:02,28.23
2/4/2024 1:07,28.18
2/4/2024 1:12,28.18
2/4/2024 1:17,28.23
2/4/2024 1:22,28.23
2/4/2024 1:27,28.23
2/4/2024 1:32,28.23
2/4/2024 1:37,28.23
2/4/2024 1:42,28.23
2/4/2024 1:47,28.23
2/4/2024 1:52,28.23
2/4/2024 1:57,28.27
2/4/2024 2:02,28.27
2/4/2024 2:07,28.18
2/4/2024 2:12,28.23
2/4/2024 2:17,28.23
2/4/2024 2:22,28.23
2/4/2024 2:27,28.23
2/4/2024 2:32,28.27
2/4/2024 2:37,28.27
2/4/2024 2:42,28.23
2/4/2024 2:47,28.23
2/4/2024 2:52,28.23
2/4/2024 2:57,28.23
2/4/2024 3:02,28.23
2/4/2024 3:07,28.23
2/4/2024 3:12,28.27
2/4/2024 3:17,28.23
2/4/2024 3:22,28.23
2/4/2024 3:27,28.23
2/4/2024 3:32,28.23
2/4/2024 3:37,28.23
2/4/2024 3:42,28.18
2/4/2024 3:47,28.23
2/4/2024 3:52,28.23
2/4/2024 3:57,28.18
2/4/2024 4:02,28.14
2/4/2024 4:07,28.18
2/4/2024 4:12,28.18
2/4/2024 4:17,28.1
2/4/2024 4:22,28.18
2/4/2024 4:27,28.18
2/4/2024 4:32,28.1
2/4/2024 4:37,28.14
2/4/2024 4:42,28.14
2/4/2024 4:47,28.1
2/4/2024 4:52,28.1
2/4/2024 4:57,28.1
2/4/2024 5:02,28.05
2/4/2024 5:07,28.1
2/4/2024 5:12,28.1
2/4/2024 5:17,28.05
2/4/2024 5:22,28.05
2/4/2024 5:27,28.01
2/4/2024 5:32,28.05
2/4/2024 5:37,28.01
2/4/2024 5:42,28.01
2/4/2024 5:47,27.97
2/4/2024 5:52,27.97
2/4/2024 5:57,28.01
2/4/2024 6:02,28.01
2/4/2024 6:07,28.01
2/4/2024 6:12,28.05
2/4/2024 6:17,28.01
2/4/2024 6:22,28.01
2/4/2024 6:27,28.05
2/4/2024 6:32,28.23
2/4/2024 6:37,28.35
2/4/2024 6:42,28.44
2/4/2024 6:47,28.48
2/4/2024 6:52,28.61
2/4/2024 6:57,28.65
2/4/2024 7:02,28.74
2/4/2024 7:07,28.83
2/4/2024 7:12,29
2/4/2024 7:17,29.08
2/4/2024 7:22,29.17
2/4/2024 7:27,29.3
2/4/2024 7:32,29.3
2/4/2024 7:37,29.47
2/4/2024 7:42,29.51
2/4/2024 7:47,29.51
2/4/2024 7:52,29.73
2/4/2024 7:57,29.81
2/4/2024 8:02,29.73
2/4/2024 8:07,29.98
2/4/2024 8:12,30.16
2/4/2024 8:17,30.28
2/4/2024 8:22,30.37
2/4/2024 8:27,30.41
2/4/2024 8:32,30.46
2/4/2024 8:37,30.5
2/4/2024 8:42,30.54
2/4/2024 8:47,30.54
2/4/2024 8:52,30.54
2/4/2024 8:57,30.41
2/4/2024 9:02,30.59
2/4/2024 9:07,30.33
2/4/2024 9:12,30.63
2/4/2024 9:17,30.67
2/4/2024 9:22,30.71
2/4/2024 9:27,30.71
2/4/2024 9:32,30.8
2/4/2024 9:37,30.76
2/4/2024 9:42,30.84
2/4/2024 9:47,30.71
2/4/2024 9:52,31.01
2/4/2024 9:57,30.93
2/4/2024 10:02,30.97
2/4/2024 10:07,30.76
2/4/2024 10:12,30.93
2/4/2024 10:17,30.97
2/4/2024 10:22,30.84
2/4/2024 10:27,30.89
2/4/2024 10:32,30.89
2/4/2024 10:37,30.97
2/4/2024 10:42,30.93
2/4/2024 10:47,30.8
2/4/2024 10:52,30.84
2/4/2024 10:57,30.8
2/4/2024 11:02,30.84
2/4/2024 11:07,30.8
2/4/2024 11:12,30.84
2/4/2024 11:17,30.63
2/4/2024 11:22,30.97
2/4/2024 11:27,30.84
2/4/2024 11:32,30.67
2/4/2024 11:37,30.63
2/4/2024 11:42,30.59
2/4/2024 11:47,30.63
2/4/2024 11:52,30.93
2/4/2024 11:57,30.89
2/4/2024 12:02,31.06
2/4/2024 12:07,31.06
2/4/2024 12:12,31.19
2/4/2024 12:17,30.97
2/4/2024 12:22,31.14
2/4/2024 12:27,31.19
2/4/2024 12:32,31.23
2/4/2024 12:37,31.1
2/4/2024 12:42,31.23
2/4/2024 12:47,31.23
2/4/2024 12:52,31.19
2/4/2024 12:57,31.19
2/4/2024 13:02,31.27
2/4/2024 13:07,31.27
2/4/2024 13:12,31.27
2/4/2024 13:17,31.31
2/4/2024 13:22,31.19
2/4/2024 13:27,31.19
2/4/2024 13:32,31.19
2/4/2024 13:37,31.14
2/4/2024 13:42,31.23
2/4/2024 13:47,31.19
2/4/2024 13:52,31.19
2/4/2024 13:57,30.97
2/4/2024 14:02,30.89
2/4/2024 14:07,30.67
2/4/2024 14:12,30.8
2/4/2024 14:17,31.1
2/4/2024 14:22,31.14
2/4/2024 14:27,31.19
2/4/2024 14:32,31.19
2/4/2024 14:37,31.14
2/4/2024 14:42,30.93
2/4/2024 14:47,30.67
2/4/2024 14:52,30.76
2/4/2024 14:57,30.63
2/4/2024 15:02,30.63
2/4/2024 15:07,30.59
2/4/2024 15:12,30.63
2/4/2024 15:17,30.59
2/4/2024 15:22,30.5
2/4/2024 15:27,30.46
2/4/2024 15:32,30.41
2/4/2024 15:37,30.33
2/4/2024 15:42,30.33
2/4/2024 15:47,30.28
2/4/2024 15:52,30.33
2/4/2024 15:57,30.37
2/4/2024 16:02,30.46
2/4/2024 16:07,30.76
2/4/2024 16:12,30.59
2/4/2024 16:17,30.28
2/4/2024 16:22,30.37
2/4/2024 16:27,30.2
2/4/2024 16:32,30.16
2/4/2024 16:37,30.11
2/4/2024 16:42,30.07
2/4/2024 16:47,30.07
2/4/2024 16:52,29.94
2/4/2024 16:57,29.98
2/4/2024 17:02,29.98
2/4/2024 17:07,29.9
2/4/2024 17:12,29.94
2/4/2024 17:17,29.86
2/4/2024 17:22,29.81
2/4/2024 17:27,29.77
2/4/2024 17:32,29.68
2/4/2024 17:37,29.64
2/4/2024 17:42,29.6
2/4/2024 17:47,29.56
2/4/2024 17:52,29.56
2/4/2024 17:57,29.38
2/4/2024 18:02,29.38
2/4/2024 18:07,29.34
2/4/2024 18:12,29.26
2/4/2024 18:17,29.21
2/4/2024 18:22,29.13
2/4/2024 18:27,29.08
2/4/2024 18:32,29.08
2/4/2024 18:37,29
2/4/2024 18:42,28.95
2/4/2024 18:47,28.91
2/4/2024 18:52,28.87
2/4/2024 18:57,28.87
2/4/2024 19:02,28.83
2/4/2024 19:07,28.78
2/4/2024 19:12,28.83
2/4/2024 19:17,28.74
2/4/2024 19:22,28.7
2/4/2024 19:27,28.7
2/4/2024 19:32,28.7
2/4/2024 19:37,28.7
2/4/2024 19:42,28.7
2/4/2024 19:47,28.65
2/4/2024 19:52,28.61
2/4/2024 19:57,28.65
2/4/2024 20:02,28.61
2/4/2024 20:07,28.57
2/4/2024 20:12,28.57
2/4/2024 20:17,28.61
2/4/2024 20:22,28.57
2/4/2024 20:27,28.57
2/4/2024 20:32,28.57
2/4/2024 20:37,28.53
2/4/2024 20:42,28.48
2/4/2024 20:47,28.48
2/4/2024 20:52,28.48
2/4/2024 20:57,28.48
2/4/2024 21:02,28.48
2/4/2024 21:07,28.44
2/4/2024 21:12,28.44
2/4/2024 21:17,28.48
2/4/2024 21:22,28.48
2/4/2024 21:27,28.48
2/4/2024 21:32,28.44
2/4/2024 21:37,28.4
2/4/2024 21:42,28.44
2/4/2024 21:47,28.44
2/4/2024 21:52,28.44
2/4/2024 21:57,28.4
2/4/2024 22:02,28.4
2/4/2024 22:07,28.4
2/4/2024 22:12,28.44
2/4/2024 22:17,28.4
2/4/2024 22:22,28.35
2/4/2024 22:27,28.4
2/4/2024 22:32,28.4
2/4/2024 22:37,28.35
2/4/2024 22:42,28.4
2/4/2024 22:47,28.35
2/4/2024 22:52,28.35
2/4/2024 22:57,28.35
2/4/2024 23:02,28.4
2/4/2024 23:07,28.35
2/4/2024 23:12,28.4
2/4/2024 23:17,28.4
2/4/2024 23:22,28.35
2/4/2024 23:27,28.35
2/4/2024 23:32,28.35
2/4/2024 23:37,28.35
2/4/2024 23:42,28.35
2/4/2024 23:47,28.35
2/4/2024 23:52,28.31
2/4/2024 23:57,28.35
2/5/2024 0:02,28.35
2/5/2024 0:07,28.4
2/5/2024 0:12,28.35
2/5/2024 0:17,28.31
2/5/2024 0:22,28.35
2/5/2024 0:27,28.35
2/5/2024 0:32,28.35
2/5/2024 0:37,28.31
2/5/2024 0:42,28.31
2/5/2024 0:47,28.35
2/5/2024 0:52,28.31
2/5/2024 0:57,28.31
2/5/2024 1:02,28.35
2/5/2024 1:07,28.4
2/5/2024 1:12,28.35
2/5/2024 1:17,28.35
2/5/2024 1:22,28.35
2/5/2024 1:27,28.35
2/5/2024 1:32,28.35
2/5/2024 1:37,28.35
2/5/2024 1:42,28.35
2/5/2024 1:47,28.35
2/5/2024 1:52,28.35
2/5/2024 1:57,28.35
2/5/2024 2:02,28.31
2/5/2024 2:07,28.31
2/5/2024 2:12,28.35
2/5/2024 2:17,28.35
2/5/2024 2:22,28.35
2/5/2024 2:27,28.35
2/5/2024 2:32,28.35
2/5/2024 2:37,28.31
2/5/2024 2:42,28.35
2/5/2024 2:47,28.35
2/5/2024 2:52,28.31
2/5/2024 2:57,28.35
2/5/2024 3:02,28.35
2/5/2024 3:07,28.35
2/5/2024 3:12,28.35
2/5/2024 3:17,28.35
2/5/2024 3:22,28.35
2/5/2024 3:27,28.35
2/5/2024 3:32,28.35
2/5/2024 3:37,28.31
2/5/2024 3:42,28.31
2/5/2024 3:47,28.35
2/5/2024 3:52,28.35
2/5/2024 3:57,28.27
2/5/2024 4:02,28.4
2/5/2024 4:07,28.31
2/5/2024 4:12,28.31
2/5/2024 4:17,28.35
2/5/2024 4:22,28.27
2/5/2024 4:27,28.31
2/5/2024 4:32,28.31
2/5/2024 4:37,28.27
2/5/2024 4:42,28.27
2/5/2024 4:47,28.27
2/5/2024 4:52,28.27
2/5/2024 4:57,28.23
2/5/2024 5:02,28.23
2/5/2024 5:07,28.18
2/5/2024 5:12,28.18
2/5/2024 5:17,28.18
2/5/2024 5:22,28.18
2/5/2024 5:27,28.18
2/5/2024 5:32,28.18
2/5/2024 5:37,28.14
2/5/2024 5:42,28.1
2/5/2024 5:47,28.14
2/5/2024 5:52,28.14
2/5/2024 5:57,28.14
2/5/2024 6:02,28.14
2/5/2024 6:07,28.14
2/5/2024 6:12,28.18
2/5/2024 6:17,28.18
2/5/2024 6:22,28.18
2/5/2024 6:27,28.23
2/5/2024 6:32,28.4
2/5/2024 6:37,28.44
2/5/2024 6:42,28.57
2/5/2024 6:47,28.61
2/5/2024 6:52,28.61
2/5/2024 6:57,28.74
2/5/2024 7:02,28.7
2/5/2024 7:07,28.61
2/5/2024 7:12,28.57
2/5/2024 7:17,28.57
2/5/2024 7:22,28.53
2/5/2024 7:27,28.65
2/5/2024 7:32,28.61
2/5/2024 7:37,28.61
2/5/2024 7:42,28.61
2/5/2024 7:47,28.7
2/5/2024 7:52,28.95
2/5/2024 7:57,29.26
2/5/2024 8:02,29
2/5/2024 8:07,29.21
2/5/2024 8:12,29.64
2/5/2024 8:17,29.77
2/5/2024 8:22,29.86
2/5/2024 8:27,29.98
2/5/2024 8:32,29.98
2/5/2024 8:37,30.11
2/5/2024 8:42,30.2
2/5/2024 8:47,30.24
2/5/2024 8:52,30.33
2/5/2024 8:57,30.33
2/5/2024 9:02,30.37
2/5/2024 9:07,30.41
2/5/2024 9:12,30.41
2/5/2024 9:17,30.46
2/5/2024 9:22,30.46
2/5/2024 9:27,30.54
2/5/2024 9:32,30.54
2/5/2024 9:37,30.59
2/5/2024 9:42,30.67
2/5/2024 9:47,30.71
2/5/2024 9:52,30.8
2/5/2024 9:57,30.8
2/5/2024 10:02,30.8
2/5/2024 10:07,30.71
2/5/2024 10:12,30.76
2/5/2024 10:17,30.71
2/5/2024 10:22,30.71
2/5/2024 10:27,30.71
2/5/2024 10:32,30.63
2/5/2024 10:37,30.71
2/5/2024 10:42,30.63
2/5/2024 10:47,30.63
2/5/2024 10:52,30.59
2/5/2024 10:57,30.59
2/5/2024 11:02,30.63
2/5/2024 11:07,30.54
2/5/2024 11:12,30.67
2/5/2024 11:17,30.8
2/5/2024 11:22,30.8
2/5/2024 11:27,30.71
2/5/2024 11:32,30.63
2/5/2024 11:37,30.5
2/5/2024 11:42,30.46
2/5/2024 11:47,30.5
2/5/2024 11:52,30.8
2/5/2024 11:57,30.93
2/5/2024 12:02,31.06
2/5/2024 12:07,31.06
2/5/2024 12:12,31.1
2/5/2024 12:17,31.06
2/5/2024 12:22,31.06
2/5/2024 12:27,30.93
2/5/2024 12:32,31.06
2/5/2024 12:37,31.1
2/5/2024 12:42,31.06
2/5/2024 12:47,31.1
2/5/2024 12:52,30.76
2/5/2024 12:57,31.1
2/5/2024 13:02,30.97
2/5/2024 13:07,31.01
2/5/2024 13:12,30.89
2/5/2024 13:17,31.66
2/5/2024 13:22,31.87
2/5/2024 13:27,32.09
2/5/2024 13:32,32.47
2/5/2024 13:37,32.6
2/5/2024 13:42,32.64
2/5/2024 13:47,32.56
2/5/2024 13:52,32.73
2/5/2024 13:57,32.82
2/5/2024 14:02,32.94
2/5/2024 14:07,32.99
2/5/2024 14:12,32.99
2/5/2024 14:17,32.99
2/5/2024 14:22,32.9
2/5/2024 14:27,32.86
2/5/2024 14:32,32.77
2/5/2024 14:37,32.34
2/5/2024 14:42,32.69
2/5/2024 14:47,32.64
2/5/2024 14:52,32.26
2/5/2024 14:57,32.13
2/5/2024 15:02,32.13
2/5/2024 15:07,32.09
2/5/2024 15:12,32.22
2/5/2024 15:17,32.17
2/5/2024 15:22,32.17
2/5/2024 15:27,32.17
2/5/2024 15:32,32.17
2/5/2024 15:37,32.26
2/5/2024 15:42,32.13
2/5/2024 15:47,32.17
2/5/2024 15:52,32.13
2/5/2024 15:57,32.22
2/5/2024 16:02,32.13
2/5/2024 16:07,31.96
2/5/2024 16:12,31.7
2/5/2024 16:17,31.49
2/5/2024 16:22,31.36
2/5/2024 16:27,31.14
2/5/2024 16:32,30.97
2/5/2024 16:37,30.89
2/5/2024 16:42,30.89
2/5/2024 16:47,30.84
2/5/2024 16:52,30.84
2/5/2024 16:57,30.71
2/5/2024 17:02,30.59
2/5/2024 17:07,30.28
2/5/2024 17:12,29.98
2/5/2024 17:17,29.77
2/5/2024 17:22,29.51
2/5/2024 17:27,29.43
2/5/2024 17:32,29.26
2/5/2024 17:37,29.17
2/5/2024 17:42,29.08
2/5/2024 17:47,29.04
2/5/2024 17:52,28.95
2/5/2024 17:57,28.95
2/5/2024 18:02,28.87
2/5/2024 18:07,28.83
2/5/2024 18:12,28.78
2/5/2024 18:17,28.74
2/5/2024 18:22,28.78
2/5/2024 18:27,28.74
2/5/2024 18:32,28.74
2/5/2024 18:37,28.7
2/5/2024 18:42,28.7
2/5/2024 18:47,28.7
2/5/2024 18:52,28.7
2/5/2024 18:57,28.65
2/5/2024 19:02,28.7
2/5/2024 19:07,28.61
2/5/2024 19:12,28.61
2/5/2024 19:17,28.61
2/5/2024 19:22,28.61
2/5/2024 19:27,28.57
2/5/2024 19:32,28.57
2/5/2024 19:37,28.57
2/5/2024 19:42,28.61
2/5/2024 19:47,28.57
2/5/2024 19:52,28.57
2/5/2024 19:57,28.57
2/5/2024 20:02,28.57
2/5/2024 20:07,28.57
2/5/2024 20:12,28.57
2/5/2024 20:17,28.57
2/5/2024 20:22,28.57
2/5/2024 20:27,28.53
2/5/2024 20:32,28.61
2/5/2024 20:37,28.61
2/5/2024 20:42,28.57
2/5/2024 20:47,28.57
2/5/2024 20:52,28.57
2/5/2024 20:57,28.61
2/5/2024 21:02,28.61
2/5/2024 21:07,28.61
2/5/2024 21:12,28.57
2/5/2024 21:17,28.57
2/5/2024 21:22,28.61
2/5/2024 21:27,28.57
2/5/2024 21:32,28.57
2/5/2024 21:37,28.57
2/5/2024 21:42,28.57
2/5/2024 21:47,28.57
2/5/2024 21:52,28.53
2/5/2024 21:57,28.57
2/5/2024 22:02,28.53
2/5/2024 22:07,28.53
2/5/2024 22:12,28.57
2/5/2024 22:17,28.57
2/5/2024 22:22,28.57
2/5/2024 22:27,28.53
2/5/2024 22:32,28.53
2/5/2024 22:37,28.53
2/5/2024 22:42,28.57
2/5/2024 22:47,28.53
2/5/2024 22:52,28.57
2/5/2024 22:57,28.53
2/5/2024 23:02,28.57
2/5/2024 23:07,28.53
2/5/2024 23:12,28.53
2/5/2024 23:17,28.48
2/5/2024 23:22,28.57
2/5/2024 23:27,28.57
2/5/2024 23:32,28.53
2/5/2024 23:37,28.53
2/5/2024 23:42,28.53
2/5/2024 23:47,28.53
2/5/2024 23:52,28.53
2/5/2024 23:57,28.53
2/6/2024 0:02,28.53
2/6/2024 0:07,28.53
2/6/2024 0:12,28.53
2/6/2024 0:17,28.57
2/6/2024 0:22,28.53
2/6/2024 0:27,28.53
2/6/2024 0:32,28.57
2/6/2024 0:37,28.53
2/6/2024 0:42,28.57
2/6/2024 0:47,28.57
2/6/2024 0:52,28.48
2/6/2024 0:57,28.53
2/6/2024 1:02,28.48
2/6/2024 1:07,28.53
2/6/2024 1:12,28.53
2/6/2024 1:17,28.48
2/6/2024 1:22,28.53
2/6/2024 1:27,28.53
2/6/2024 1:32,28.53
2/6/2024 1:37,28.53
2/6/2024 1:42,28.53
2/6/2024 1:47,28.57
2/6/2024 1:52,28.57
2/6/2024 1:57,28.57
2/6/2024 2:02,28.57
2/6/2024 2:07,28.57
2/6/2024 2:12,28.61
2/6/2024 2:17,28.57
2/6/2024 2:22,28.57
2/6/2024 2:27,28.61
2/6/2024 2:32,28.57
2/6/2024 2:37,28.61
2/6/2024 2:42,28.57
2/6/2024 2:47,28.61
2/6/2024 2:52,28.61
2/6/2024 2:57,28.65
2/6/2024 3:02,28.57
2/6/2024 3:07,28.65
2/6/2024 3:12,28.61
2/6/2024 3:17,28.61
2/6/2024 3:22,28.65
2/6/2024 3:27,28.65
2/6/2024 3:32,28.61
2/6/2024 3:37,28.61
2/6/2024 3:42,28.7
2/6/2024 3:47,28.61
2/6/2024 3:52,28.65
2/6/2024 3:57,28.65
2/6/2024 4:02,28.7
2/6/2024 4:07,28.65
2/6/2024 4:12,28.65
2/6/2024 4:17,28.61
2/6/2024 4:22,28.65
2/6/2024 4:27,28.65
2/6/2024 4:32,28.65
2/6/2024 4:37,28.65
2/6/2024 4:42,28.65
2/6/2024 4:47,28.74
2/6/2024 4:52,28.7
2/6/2024 4:57,28.65
2/6/2024 5:02,28.7
2/6/2024 5:07,28.65
2/6/2024 5:12,28.7
2/6/2024 5:17,28.65
2/6/2024 5:22,28.65
2/6/2024 5:27,28.65
2/6/2024 5:32,28.65
2/6/2024 5:37,28.65
